main_match_ratio,other_match_ratio,staple_match_ratio,missing_main_count,missing_other_count,missing_staple_count,calories,protein,fat,protein_ratio,fat_ratio,region_match,is_vegan_safe,is_vegetarian_safe_absolute,is_flexible_safe_absolute,is_user_diet_safe,low_calorie_penalty,preferred_main_overlap,preferred_course_overlap,within_cooking_time,relevance,qid
1.0,0.0,0.0,0,8,1,853.3,0,0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,13
1.0,0.0,0.0,0,3,1,59.0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,1,3.0,13
1.0,0.0,0.0,0,3,1,651.1,0,0,0.0,0.0,0,0,0,0,1,1,0,0,1,2.0,13
1.0,0.0,0.0,0,6,0,357.6,0,0,0.0,0.0,0,0,0,0,1,1,0,0,1,1.0,13
0.0,0.5,0.0,0,1,0,1418.2,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,3.0,20
0.0,0.5,0.0,0,1,0,112.1,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,2.0,20
0.0,0.3333333333333333,0.0,0,2,0,594.6,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,1.0,20
0.0,0.3333333333333333,0.0,0,2,0,121.9,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,0.0,20
0.0,0.0,0.5,1,7,1,216.2,0,0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,20
0.0,0.5,0.0,0,1,0,1418.2,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,3.0,21
0.0,0.5,0.0,0,1,0,112.1,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,2.0,21
0.0,0.3333333333333333,0.0,0,2,0,594.6,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,1.0,21
0.0,0.0,0.5,1,7,1,216.2,0,0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,21
0.0,0.25,0.0,0,3,0,97.7,0,0,0.0,0.0,0,1,1,1,1,1,0,0,1,0.0,21
0.0,0.5,0.0,0,1,0,192.7,0,0,0.0,0.0,0,1,1,1,1,1,0,0,1,3.0,22
0.0,0.5,0.0,0,1,0,112.1,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,2.0,22
0.0,0.5,0.0,0,1,0,98.6,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,1.0,22
0.0,0.5,0.0,0,1,0,0.6,0,0,0.0,0.0,0,1,1,1,1,1,0,0,1,0.0,22
0.0,0.5,0.0,0,1,0,1418.2,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,0.0,22
0.0,0.5,0.0,0,1,0,1418.2,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,3.0,23
0.0,0.5,0.0,0,1,0,112.1,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,2.0,23
0.0,0.3333333333333333,0.0,0,2,0,594.6,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,1.0,23
0.0,0.0,0.5,1,7,1,216.2,0,0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,23
0.0,0.25,0.0,0,3,0,97.7,0,0,0.0,0.0,0,1,1,1,1,1,0,0,1,0.0,23
0.0,0.5,0.0,0,1,0,0.6,0,0,0.0,0.0,0,1,1,1,1,1,0,0,1,3.0,24
0.0,0.5,0.0,0,1,0,112.1,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,2.0,24
0.0,0.5,0.0,0,1,0,1418.2,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,1.0,24
0.0,0.3333333333333333,0.0,0,2,0,0.8,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,0.0,24
0.0,0.3333333333333333,0.0,0,2,1,73.5,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,0.0,24
0.0,0.5,0.0,0,1,0,0.6,0,0,0.0,0.0,0,1,1,1,1,1,0,0,1,3.0,25
0.0,0.3333333333333333,0.0,0,2,0,153.2,0,0,0.0,0.0,0,1,1,1,1,1,0,0,1,2.0,25
0.0,0.3333333333333333,0.0,0,2,0,158.4,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,1.0,25
0.0,0.3333333333333333,0.0,0,2,0,41.4,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,0.0,25
0.0,0.3333333333333333,0.0,0,2,0,251.3,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,0.0,25
0.0,0.5,0.0,0,1,0,0.6,0,0,0.0,0.0,0,1,1,1,1,1,0,0,1,3.0,26
0.0,0.3333333333333333,0.0,0,2,0,153.2,0,0,0.0,0.0,0,1,1,1,1,1,0,0,1,2.0,26
0.0,0.3333333333333333,0.0,0,2,0,158.4,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,1.0,26
0.0,0.3333333333333333,0.0,0,2,0,41.4,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,0.0,26
0.0,0.3333333333333333,0.0,0,2,0,251.3,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,0.0,26
0.0,0.6666666666666666,0.0,0,1,0,129.3,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,3.0,27
0.0,0.6666666666666666,0.0,0,1,0,2.4,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,2.0,27
0.0,0.6,0.0,0,2,1,388.9,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,0.0,27
0.0,0.5,0.0,0,2,0,128.7,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,1.0,27
0.0,0.5,0.0,0,2,0,54.1,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,0.0,27
0.0,0.5,0.0,0,1,0,0.6,0,0,0.0,0.0,0,1,1,1,1,1,0,0,1,3.0,28
0.0,0.3333333333333333,0.0,0,2,0,153.2,0,0,0.0,0.0,0,1,1,1,1,1,0,0,1,2.0,28
0.0,0.3333333333333333,0.0,0,2,1,472.9,0,0,0.0,0.0,0,1,1,1,1,1,0,0,1,0.0,28
0.0,0.3333333333333333,0.0,0,2,0,1220.3,0,0,0.0,0.0,0,1,1,1,1,1,0,0,1,1.0,28
0.0,0.3333333333333333,0.0,0,2,2,366.9,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,0.0,28
1.0,0.0,0.0,0,2,0,359.6,0,0,0.0,0.0,0,0,0,0,1,1,0,0,1,3.0,29
1.0,0.0,0.0,0,3,1,633.1,0,0,0.0,0.0,0,0,0,0,1,1,0,0,1,2.0,29
1.0,0.0,0.0,0,4,1,510.2,0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,29
1.0,0.0,0.0,0,2,2,834.7,0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,1.0,29
1.0,0.0,0.0,0,6,3,3004.6,0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,29
1.0,0.0,0.0,0,2,0,359.6,0,0,0.0,0.0,0,0,0,0,1,1,0,0,1,3.0,30
1.0,0.0,0.0,0,3,1,633.1,0,0,0.0,0.0,0,0,0,0,1,1,0,0,1,2.0,30
1.0,0.0,0.0,0,4,1,510.2,0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,30
1.0,0.0,0.0,0,2,2,834.7,0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,1.0,30
1.0,0.0,0.0,0,6,3,3004.6,0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,30
0.0,0.5,0.0,0,1,0,847.9,0,0,0.0,0.0,0,1,1,1,1,1,0,0,1,3.0,31
0.0,0.3333333333333333,0.0,0,2,0,65.1,0,0,0.0,0.0,0,1,1,1,1,1,0,0,1,2.0,31
0.0,0.3333333333333333,0.0,0,2,2,191.8,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,0.0,31
0.0,0.3333333333333333,0.0,0,2,1,2942.3,0,0,0.0,0.0,0,1,1,1,1,1,0,0,1,0.0,31
0.0,0.25,0.0,0,3,0,91.3,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,1.0,31
0.0,0.0,1.0,1,2,0,243.1,0,0,0.0,0.0,0,0,0,0,1,1,0,0,1,1.0,32
0.0,0.0,1.0,0,3,0,666.0,0,0,0.0,0.0,0,1,1,1,1,1,0,0,0,3.0,32
0.0,0.0,0.5,1,6,1,617.5,0,0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,32
0.0,0.0,1.0,2,9,0,173.6,0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,32
0.0,0.25,0.0,0,3,1,91.8,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,2.0,32
0.0,0.25,0.0,0,3,1,91.8,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,1.0,33
0.0,0.2,0.0,0,4,0,174.2,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,3.0,33
0.0,0.2,0.0,0,4,0,319.2,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,2.0,33
0.0,0.16666666666666666,0.0,0,5,1,345.2,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,0.0,33
0.0,0.16666666666666666,0.0,0,5,1,97.1,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,0.0,33
0.0,0.5,0.0,0,1,1,148.9,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,1.0,34
0.0,0.5,0.0,0,1,1,434.4,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,0.0,34
0.0,0.3333333333333333,0.0,0,2,0,233.8,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,3.0,34
0.0,0.3333333333333333,0.0,0,2,0,57.7,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,2.0,34
0.0,0.5,0.0,1,1,1,370.0,0,0,0.0,0.0,0,0,0,0,1,1,1,0,0,0.0,34
0.0,0.5,0.0,0,1,1,434.4,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,1.0,35
0.0,0.5,0.0,0,1,1,148.9,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,0.0,35
0.0,0.3333333333333333,0.0,0,2,0,233.8,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,3.0,35
0.0,0.3333333333333333,0.0,0,2,0,57.7,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,2.0,35
0.0,0.25,0.0,0,3,0,210.3,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,0.0,35
0.0,0.0,1.0,1,5,0,711.3,0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,36
0.0,0.5,0.0,0,1,1,434.4,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,1.0,36
0.0,0.5,0.0,0,1,1,148.9,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,0.0,36
0.0,0.3333333333333333,0.0,0,2,0,233.8,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,3.0,36
0.0,0.3333333333333333,0.0,0,2,0,57.7,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,2.0,36
0.0,0.0,0.0,1,2,1,256.4,0,0,0.0,0.0,0,0,0,0,1,1,1,0,1,1.0,38
0.0,0.0,0.0,1,1,1,186.6,0,0,0.0,0.0,0,0,0,0,1,1,1,0,1,2.0,38
0.0,0.0,0.0,1,4,0,331.5,0,0,0.0,0.0,0,0,0,0,1,1,1,0,1,0.0,38
0.0,0.0,0.0,1,3,2,406.7,0,0,0.0,0.0,0,0,0,0,1,1,1,0,1,0.0,38
0.0,0.0,0.0,1,2,0,196.0,0,0,0.0,0.0,0,0,0,0,1,1,1,0,1,3.0,38
0.0,0.0,1.0,1,4,0,638.3,0,0,0.0,0.0,0,0,0,0,1,1,1,0,1,0.0,39
0.0,0.0,1.0,1,5,0,696.0,0,0,0.0,0.0,0,0,0,0,1,1,1,0,1,0.0,39
0.0,0.0,1.0,1,2,0,501.9,0,0,0.0,0.0,0,0,0,0,1,1,1,0,1,1.0,39
0.0,0.0,1.0,0,3,0,144.4,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,3.0,39
0.0,0.0,1.0,0,3,0,575.8,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,2.0,39
0.0,0.0,1.0,1,2,0,246.8,0,0,0.0,0.0,0,0,0,0,1,1,1,0,1,0.0,40
0.0,0.0,1.0,0,3,0,338.7,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,2.0,40
0.0,0.0,1.0,0,5,0,4191.5,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,1.0,40
0.0,0.0,1.0,0,2,0,174.6,0,0,0.0,0.0,0,1,1,1,1,1,0,0,1,3.0,40
0.0,0.0,1.0,0,5,0,87.0,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,0.0,40
0.0,0.2,1.0,0,4,0,75.8,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,2.0,41
0.0,0.0,1.0,1,2,0,246.8,0,0,0.0,0.0,0,0,0,0,1,1,1,0,1,0.0,41
0.0,0.0,1.0,0,5,0,295.1,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,1.0,41
0.0,0.0,1.0,0,1,0,86.2,0,0,0.0,0.0,0,1,1,1,1,1,0,0,1,3.0,41
0.0,0.0,1.0,0,5,0,87.0,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,0.0,41
0.0,0.5,0.0,0,1,1,265.2,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,2.0,42
0.0,0.5,0.0,0,1,1,88.8,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,1.0,42
0.0,0.5,0.0,0,1,0,106.0,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,3.0,42
0.0,0.3333333333333333,0.0,0,2,2,1598.1,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,0.0,42
0.0,0.3333333333333333,0.0,0,2,2,869.3,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,0.0,42
1.0,0.0,0.0,0,4,1,386.6,0,0,0.0,0.0,0,0,0,0,1,1,1,0,1,0.0,43
1.0,0.0,0.0,0,3,1,1040.1,0,0,0.0,0.0,0,0,0,0,1,1,1,0,1,0.0,43
1.0,0.0,0.0,0,4,0,387.6,0,0,0.0,0.0,0,0,0,0,1,1,1,0,1,1.0,43
1.0,0.0,0.0,0,2,1,232.7,0,0,0.0,0.0,0,0,0,0,1,1,1,0,1,3.0,43
1.0,0.0,0.0,0,2,1,246.8,0,0,0.0,0.0,0,0,0,0,1,1,1,0,1,2.0,43
1.0,0.3333333333333333,0.0,0,2,1,535.4,0,0,0.0,0.0,0,0,0,0,1,1,1,0,1,2.0,44
1.0,0.25,0.0,0,3,0,428.3,0,0,0.0,0.0,0,0,0,0,1,1,1,0,1,3.0,44
1.0,0.2,0.0,0,4,1,257.4,0,0,0.0,0.0,0,0,0,0,1,1,1,0,1,1.0,44
1.0,0.125,0.0,0,7,1,599.8,0,0,0.0,0.0,0,0,0,0,1,1,1,0,1,0.0,44
1.0,0.1111111111111111,0.0,0,8,0,650.3,0,0,0.0,0.0,0,0,0,0,1,1,1,0,1,0.0,44
1.0,0.0,0.0,0,3,0,379.0,0,0,0.0,0.0,0,0,0,0,1,1,1,0,1,1.0,45
1.0,0.0,0.0,0,3,1,535.4,0,0,0.0,0.0,0,0,0,0,1,1,1,0,1,0.0,45
1.0,0.0,0.0,0,2,1,337.9,0,0,0.0,0.0,0,0,0,0,1,1,1,0,1,0.0,45
1.0,0.0,0.0,0,1,1,321.7,0,0,0.0,0.0,0,0,0,0,1,1,1,0,1,2.0,45
1.0,0.0,0.0,0,2,0,360.9,0,0,0.0,0.0,0,0,0,0,1,1,1,0,1,3.0,45
1.0,0.0,0.0,0,3,0,379.0,0,0,0.0,0.0,0,0,0,0,1,1,1,0,1,3.0,46
1.0,0.0,0.0,0,5,0,139.4,0,0,0.0,0.0,0,0,0,0,1,1,1,0,1,2.0,46
1.0,0.0,0.0,0,4,1,810.9,0,0,0.0,0.0,0,0,0,0,1,1,1,0,1,1.0,46
1.0,0.0,0.0,0,6,3,347.3,0,0,0.0,0.0,0,0,0,0,1,1,1,0,1,0.0,46
1.0,0.0,0.0,0,6,2,169.6,0,0,0.0,0.0,0,0,0,0,1,1,1,0,1,0.0,46
1.0,0.0,0.0,0,3,0,379.0,0,0,0.0,0.0,0,0,0,0,1,1,1,0,1,3.0,47
1.0,0.0,0.0,0,3,1,535.4,0,0,0.0,0.0,0,0,0,0,1,1,1,0,1,1.0,47
1.0,0.0,0.0,0,9,0,650.3,0,0,0.0,0.0,0,0,0,0,1,1,1,0,1,0.0,47
1.0,0.0,0.0,0,2,1,337.9,0,0,0.0,0.0,0,0,0,0,1,1,1,0,1,2.0,47
1.0,0.0,0.0,0,4,1,386.6,0,0,0.0,0.0,0,0,0,0,1,1,1,0,1,0.0,47
0.0,1.0,0.0,0,0,0,25.3,0,0,0.0,0.0,0,1,1,1,1,1,0,0,1,3.0,48
0.0,0.0,1.0,0,6,0,288.2,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,1.0,48
0.0,0.0,1.0,1,4,0,689.0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,48
0.0,0.5,0.0,0,1,1,282.3,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,2.0,48
0.0,0.3333333333333333,0.0,1,2,2,406.7,0,0,0.0,0.0,0,0,0,0,1,1,1,0,1,0.0,48
0.0,0.0,1.0,0,5,0,248.5,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,0.0,49
0.0,0.0,1.0,0,4,0,208.7,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,1.0,49
0.0,0.0,1.0,0,1,0,19.5,0,0,0.0,0.0,0,1,1,1,1,1,0,0,1,3.0,49
0.0,0.0,1.0,0,5,0,115.6,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,0.0,49
0.0,0.0,1.0,0,2,0,736.0,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,2.0,49
0.0,0.0,1.0,0,4,0,455.9,0,0,0.0,0.0,0,1,1,1,1,1,0,0,1,2.0,51
0.0,0.0,1.0,0,5,0,115.6,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,0.0,51
0.0,0.0,1.0,0,2,0,736.0,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,3.0,51
0.0,0.0,1.0,0,4,0,208.7,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,1.0,51
0.0,0.0,1.0,0,5,0,433.7,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,0.0,51
0.0,0.0,1.0,0,4,0,455.9,0,0,0.0,0.0,0,1,1,1,1,1,0,0,1,1.0,52
0.0,0.0,1.0,0,2,0,736.0,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,2.0,52
0.0,0.0,1.0,0,5,0,115.6,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,0.0,52
0.0,0.0,1.0,0,1,0,19.5,0,0,0.0,0.0,0,1,1,1,1,1,0,0,1,3.0,52
0.0,0.0,1.0,0,5,0,248.5,0,0,0.0,0.0,0,0,1,1,1,1,0,0,1,0.0,52
0.0,0.0,0.0,1,4,5,220.3,0,0,0.0,0.0,0,0,0,0,1,1,1,0,1,0.0,53
0.0,0.0,0.0,1,6,0,485.5,0,0,0.0,0.0,0,0,0,0,1,1,1,0,1,3.0,53
0.0,0.0,0.0,1,5,1,696.0,0,0,0.0,0.0,0,0,0,0,1,1,1,0,1,2.0,53
0.0,0.0,0.0,1,6,2,169.6,0,0,0.0,0.0,0,0,0,0,1,1,1,0,1,1.0,53
0.0,0.0,0.0,1,6,3,347.3,0,0,0.0,0.0,0,0,0,0,1,1,1,0,1,0.0,53
1.0,0.0,0.0,0,7,1,234.3,0,0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,54
1.0,0.0,0.0,0,4,0,243.9,0,0,0.0,0.0,0,0,0,0,1,1,0,0,1,3.0,54
1.0,0.0,0.0,0,3,1,189.5,0,0,0.0,0.0,0,0,0,0,1,1,0,0,1,2.0,54
1.0,0.0,0.0,0,7,1,325.4,0,0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,54
1.0,0.0,0.0,0,3,1,368.2,0,0,0.0,0.0,0,0,0,0,1,1,0,0,1,1.0,54
1.0,0.0,0.0,0,8,1,343.6,0,0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,55
